Date;Month;f_Canopy_W_All;f_Canopy_W_SGC;f_Canopy_W_BoR;f_Canopy_W_SRR;f_Canopy_W_BoC;f_Canopy_U_All;f_Canopy_U_SGC;f_Canopy_U_BoR;f_Canopy_U_SRR;f_Canopy_U_BoC;f_Canopy_F_All;f_Canopy_F_SGC;f_Canopy_F_BoR;f_Canopy_F_SRR;f_Canopy_F_BoC;f_Canopy_P_All;f_Canopy_P_SGC;f_Canopy_P_BoR;f_Canopy_P_SRR;f_Canopy_P_BoC;f_Canopy_CrC_All;f_Canopy_CrC_SGC;f_Canopy_CrC_BoR;f_Canopy_CrC_SRR;f_Canopy_CrC_BoC;f_Canopy_CrR_All;f_Canopy_CrR_SGC;f_Canopy_CrR_BoR;f_Canopy_CrR_SRR;f_Canopy_CrR_BoC;f_Canopy_CrP_All;f_Canopy_CrP_SGC;f_Canopy_CrP_BoR;f_Canopy_CrP_SRR;f_Canopy_CrP_BoC;f_Canopy_NbC_All;f_Canopy_NbC_SGC;f_Canopy_NbC_BoR;f_Canopy_NbC_SRR;f_Canopy_NbC_BoC;f_Canopy_M_All;f_Canopy_M_SGC;f_Canopy_M_BoR;f_Canopy_M_SRR;f_Canopy_M_BoC
2014-04-25;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6808743169398908;0.6808743169398908;0.6808743169398908;0.6808743169398908;0.6808743169398908;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-04-26;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6786885245901639;0.6786885245901639;0.6786885245901639;0.6786885245901639;0.6786885245901639;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-04-27;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6765027322404371;0.6765027322404371;0.6765027322404371;0.6765027322404371;0.6765027322404371;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-04-28;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6743169398907104;0.6743169398907104;0.6743169398907104;0.6743169398907104;0.6743169398907104;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-04-29;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6721311475409837;0.6721311475409837;0.6721311475409837;0.6721311475409837;0.6721311475409837;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-04-30;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6699453551912569;0.6699453551912569;0.6699453551912569;0.6699453551912569;0.6699453551912569;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-05-01;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.66775956284153;0.66775956284153;0.66775956284153;0.66775956284153;0.66775956284153;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-05-02;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6655737704918032;0.6655737704918032;0.6655737704918032;0.6655737704918032;0.6655737704918032;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-05-03;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6633879781420765;0.6633879781420765;0.6633879781420765;0.6633879781420765;0.6633879781420765;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-05-04;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6612021857923498;0.6612021857923498;0.6612021857923498;0.6612021857923498;0.6612021857923498;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-05-05;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.659016393442623;0.659016393442623;0.659016393442623;0.659016393442623;0.659016393442623;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-05-06;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6568306010928961;0.6568306010928961;0.6568306010928961;0.6568306010928961;0.6568306010928961;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-05-07;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6546448087431693;0.6546448087431693;0.6546448087431693;0.6546448087431693;0.6546448087431693;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-05-08;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6524590163934426;0.6524590163934426;0.6524590163934426;0.6524590163934426;0.6524590163934426;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-05-09;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6502732240437159;0.6502732240437159;0.6502732240437159;0.6502732240437159;0.6502732240437159;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-05-10;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6480874316939891;0.6480874316939891;0.6480874316939891;0.6480874316939891;0.6480874316939891;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-05-11;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6459016393442623;0.6459016393442623;0.6459016393442623;0.6459016393442623;0.6459016393442623;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-05-12;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6437158469945355;0.6437158469945355;0.6437158469945355;0.6437158469945355;0.6437158469945355;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-05-13;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6415300546448087;0.6415300546448087;0.6415300546448087;0.6415300546448087;0.6415300546448087;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-05-14;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.639344262295082;0.639344262295082;0.639344262295082;0.639344262295082;0.639344262295082;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-05-15;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6371584699453552;0.6371584699453552;0.6371584699453552;0.6371584699453552;0.6371584699453552;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-05-16;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6349726775956284;0.6349726775956284;0.6349726775956284;0.6349726775956284;0.6349726775956284;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-05-17;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6327868852459017;0.6327868852459017;0.6327868852459017;0.6327868852459017;0.6327868852459017;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-05-18;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6306010928961749;0.6306010928961749;0.6306010928961749;0.6306010928961749;0.6306010928961749;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-05-19;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6284153005464481;0.6284153005464481;0.6284153005464481;0.6284153005464481;0.6284153005464481;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-05-20;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6262295081967213;0.6262295081967213;0.6262295081967213;0.6262295081967213;0.6262295081967213;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-05-21;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6240437158469945;0.6240437158469945;0.6240437158469945;0.6240437158469945;0.6240437158469945;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-05-22;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6218579234972678;0.6218579234972678;0.6218579234972678;0.6218579234972678;0.6218579234972678;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-05-23;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.619672131147541;0.619672131147541;0.619672131147541;0.619672131147541;0.619672131147541;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-05-24;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6174863387978142;0.6174863387978142;0.6174863387978142;0.6174863387978142;0.6174863387978142;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-05-25;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6153005464480874;0.6153005464480874;0.6153005464480874;0.6153005464480874;0.6153005464480874;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-05-26;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6131147540983606;0.6131147540983606;0.6131147540983606;0.6131147540983606;0.6131147540983606;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-05-27;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6109289617486339;0.6109289617486339;0.6109289617486339;0.6109289617486339;0.6109289617486339;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-05-28;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6087431693989072;0.6087431693989072;0.6087431693989072;0.6087431693989072;0.6087431693989072;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-05-29;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6065573770491803;0.6065573770491803;0.6065573770491803;0.6065573770491803;0.6065573770491803;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-05-30;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6043715846994535;0.6043715846994535;0.6043715846994535;0.6043715846994535;0.6043715846994535;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-05-31;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6021857923497268;0.6021857923497268;0.6021857923497268;0.6021857923497268;0.6021857923497268;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-06-01;Jun;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.6;0.6;0.6;0.6;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-06-02;Jun;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.6;0.6;0.6;0.6;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-06-03;Jun;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.6;0.6;0.6;0.6;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-06-04;Jun;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.6;0.6;0.6;0.6;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-06-05;Jun;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.6;0.6;0.6;0.6;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-06-06;Jun;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.6;0.6;0.6;0.6;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-06-07;Jun;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.6;0.6;0.6;0.6;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-06-08;Jun;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.6;0.6;0.6;0.6;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-06-09;Jun;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.6;0.6;0.6;0.6;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-06-10;Jun;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.6;0.6;0.6;0.6;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-06-11;Jun;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.6;0.6;0.6;0.6;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-06-12;Jun;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.6;0.6;0.6;0.6;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-06-13;Jun;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.6;0.6;0.6;0.6;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-06-14;Jun;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.6;0.6;0.6;0.6;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-06-15;Jun;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.6;0.6;0.6;0.6;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-06-16;Jun;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.6;0.6;0.6;0.6;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-06-17;Jun;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.6;0.6;0.6;0.6;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-06-18;Jun;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.6;0.6;0.6;0.6;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-06-19;Jun;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.6;0.6;0.6;0.6;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-06-20;Jun;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.6;0.6;0.6;0.6;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-06-21;Jun;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.6;0.6;0.6;0.6;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-06-22;Jun;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.6;0.6;0.6;0.6;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-06-23;Jun;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.6;0.6;0.6;0.6;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-06-24;Jun;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.6;0.6;0.6;0.6;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-06-25;Jun;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.6;0.6;0.6;0.6;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-06-26;Jun;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.6;0.6;0.6;0.6;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-06-27;Jun;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.6;0.6;0.6;0.6;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2014-06-28;Jun;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.6;0.6;0.6;0.6;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
